,Datetime (UTC),Country,Zone name,Zone id,carbon_intensity,Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method,datetime,hour,day_of_week,month,is_weekend
13259,2024-07-06 11:00:00,USA,USA,US,366.09,440.75,34.41,12.8,,False,,2024-07-06 11:00:00,11,5,7,True
13260,2024-07-06 12:00:00,USA,USA,US,356.32,429.77,36.2,15.4,,False,,2024-07-06 12:00:00,12,5,7,True
13261,2024-07-06 13:00:00,USA,USA,US,351.08,423.94,37.3,17.72,,False,,2024-07-06 13:00:00,13,5,7,True
13262,2024-07-06 14:00:00,USA,USA,US,348.33,420.36,38.52,20.11,,False,,2024-07-06 14:00:00,14,5,7,True
13263,2024-07-06 15:00:00,USA,USA,US,350.43,422.77,38.3,20.94,,False,,2024-07-06 15:00:00,15,5,7,True
13264,2024-07-06 16:00:00,USA,USA,US,357.09,430.0,37.43,20.91,,False,,2024-07-06 16:00:00,16,5,7,True
13265,2024-07-06 17:00:00,USA,USA,US,361.8,435.13,36.79,20.87,,False,,2024-07-06 17:00:00,17,5,7,True
13266,2024-07-06 18:00:00,USA,USA,US,363.84,437.14,36.63,21.16,,False,,2024-07-06 18:00:00,18,5,7,True
13267,2024-07-06 19:00:00,USA,USA,US,364.2,437.49,36.6,21.47,,False,,2024-07-06 19:00:00,19,5,7,True
13268,2024-07-06 20:00:00,USA,USA,US,363.12,436.48,36.57,21.71,,False,,2024-07-06 20:00:00,20,5,7,True
13269,2024-07-06 21:00:00,USA,USA,US,362.68,436.19,36.54,21.91,,False,,2024-07-06 21:00:00,21,5,7,True
13270,2024-07-06 22:00:00,USA,USA,US,361.1,434.67,36.45,21.85,,False,,2024-07-06 22:00:00,22,5,7,True
13271,2024-07-06 23:00:00,USA,USA,US,362.9,436.88,35.91,21.15,,False,,2024-07-06 23:00:00,23,5,7,True
13272,2024-07-07 00:00:00,USA,USA,US,367.56,442.19,34.9,19.76,,False,,2024-07-07 00:00:00,0,6,7,True
13273,2024-07-07 01:00:00,USA,USA,US,,,,,,,,2024-07-07 01:00:00,1,6,7,True
13274,2024-07-07 02:00:00,USA,USA,US,,,,,,,,2024-07-07 02:00:00,2,6,7,True
13275,2024-07-07 03:00:00,USA,USA,US,,,,,,,,2024-07-07 03:00:00,3,6,7,True
13276,2024-07-07 04:00:00,USA,USA,US,,,,,,,,2024-07-07 04:00:00,4,6,7,True
13277,2024-07-07 05:00:00,USA,USA,US,,,,,,,,2024-07-07 05:00:00,5,6,7,True
13278,2024-07-07 06:00:00,USA,USA,US,,,,,,,,2024-07-07 06:00:00,6,6,7,True
13279,2024-07-07 07:00:00,USA,USA,US,,,,,,,,2024-07-07 07:00:00,7,6,7,True
13280,2024-07-07 08:00:00,USA,USA,US,,,,,,,,2024-07-07 08:00:00,8,6,7,True
13281,2024-07-07 09:00:00,USA,USA,US,,,,,,,,2024-07-07 09:00:00,9,6,7,True
13282,2024-07-07 10:00:00,USA,USA,US,,,,,,,,2024-07-07 10:00:00,10,6,7,True
13283,2024-07-07 11:00:00,USA,USA,US,,,,,,,,2024-07-07 11:00:00,11,6,7,True
13284,2024-07-07 12:00:00,USA,USA,US,,,,,,,,2024-07-07 12:00:00,12,6,7,True
13285,2024-07-07 13:00:00,USA,USA,US,,,,,,,,2024-07-07 13:00:00,13,6,7,True
13286,2024-07-07 14:00:00,USA,USA,US,,,,,,,,2024-07-07 14:00:00,14,6,7,True
13287,2024-07-07 15:00:00,USA,USA,US,333.15,402.94,41.26,23.43,,False,,2024-07-07 15:00:00,15,6,7,True
13288,2024-07-07 16:00:00,USA,USA,US,,,,,,,,2024-07-07 16:00:00,16,6,7,True
13289,2024-07-07 17:00:00,USA,USA,US,355.32,427.99,37.67,21.53,,False,,2024-07-07 17:00:00,17,6,7,True
13290,2024-07-07 18:00:00,USA,USA,US,361.5,434.83,36.78,21.18,,False,,2024-07-07 18:00:00,18,6,7,True
13291,2024-07-07 19:00:00,USA,USA,US,363.2,436.71,36.56,21.38,,False,,2024-07-07 19:00:00,19,6,7,True
13292,2024-07-07 20:00:00,USA,USA,US,364.83,438.55,36.28,21.49,,False,,2024-07-07 20:00:00,20,6,7,True
13293,2024-07-07 21:00:00,USA,USA,US,370.69,444.88,35.43,20.92,,False,,2024-07-07 21:00:00,21,6,7,True
13294,2024-07-07 22:00:00,USA,USA,US,376.37,451.32,34.5,20.11,,False,,2024-07-07 22:00:00,22,6,7,True
13295,2024-07-07 23:00:00,USA,USA,US,380.11,455.71,33.66,19.09,,False,,2024-07-07 23:00:00,23,6,7,True
13296,2024-07-08 00:00:00,USA,USA,US,382.47,458.64,32.91,17.98,,False,,2024-07-08 00:00:00,0,0,7,False
13297,2024-07-08 01:00:00,USA,USA,US,389.63,465.84,31.86,16.52,,False,,2024-07-08 01:00:00,1,0,7,False
13298,2024-07-08 02:00:00,USA,USA,US,392.91,468.36,31.5,15.4,,False,,2024-07-08 02:00:00,2,0,7,False
13299,2024-07-08 03:00:00,USA,USA,US,389.04,464.06,31.91,14.87,,False,,2024-07-08 03:00:00,3,0,7,False
13300,2024-07-08 04:00:00,USA,USA,US,380.57,454.78,33.15,15.19,,False,,2024-07-08 04:00:00,4,0,7,False
13301,2024-07-08 05:00:00,USA,USA,US,374.4,448.75,33.75,14.83,,False,,2024-07-08 05:00:00,5,0,7,False
13302,2024-07-08 06:00:00,USA,USA,US,368.62,443.15,34.11,14.35,,False,,2024-07-08 06:00:00,6,0,7,False
13303,2024-07-08 07:00:00,USA,USA,US,362.54,436.34,34.98,14.27,,False,,2024-07-08 07:00:00,7,0,7,False
13304,2024-07-08 08:00:00,USA,USA,US,360.88,434.45,35.23,14.07,,False,,2024-07-08 08:00:00,8,0,7,False
13305,2024-07-08 09:00:00,USA,USA,US,365.24,439.51,34.48,13.3,,False,,2024-07-08 09:00:00,9,0,7,False
13306,2024-07-08 10:00:00,USA,USA,US,370.28,445.45,33.58,12.66,,False,,2024-07-08 10:00:00,10,0,7,False
13307,2024-07-08 11:00:00,USA,USA,US,370.0,444.76,34.0,13.78,,False,,2024-07-08 11:00:00,11,0,7,False
13308,2024-07-08 12:00:00,USA,USA,US,370.1,444.6,34.41,15.03,,False,,2024-07-08 12:00:00,12,0,7,False
13309,2024-07-08 13:00:00,USA,USA,US,368.08,442.44,34.97,16.58,,False,,2024-07-08 13:00:00,13,0,7,False
13310,2024-07-08 14:00:00,USA,USA,US,368.6,443.44,35.07,17.78,,False,,2024-07-08 14:00:00,14,0,7,False
13311,2024-07-08 15:00:00,USA,USA,US,373.28,448.46,34.67,18.28,,False,,2024-07-08 15:00:00,15,0,7,False
13312,2024-07-08 16:00:00,USA,USA,US,377.35,453.09,34.03,18.41,,False,,2024-07-08 16:00:00,16,0,7,False
13313,2024-07-08 17:00:00,USA,USA,US,380.59,456.92,33.55,18.57,,False,,2024-07-08 17:00:00,17,0,7,False
13314,2024-07-08 18:00:00,USA,USA,US,380.13,456.63,33.57,19.04,,False,,2024-07-08 18:00:00,18,0,7,False
13315,2024-07-08 19:00:00,USA,USA,US,378.7,455.23,33.73,19.6,,False,,2024-07-08 19:00:00,19,0,7,False
13316,2024-07-08 20:00:00,USA,USA,US,379.56,456.5,33.43,19.53,,False,,2024-07-08 20:00:00,20,0,7,False
13317,2024-07-08 21:00:00,USA,USA,US,381.39,458.82,33.04,19.27,,False,,2024-07-08 21:00:00,21,0,7,False
13318,2024-07-08 22:00:00,USA,USA,US,382.99,460.51,32.93,19.15,,False,,2024-07-08 22:00:00,22,0,7,False
13319,2024-07-08 23:00:00,USA,USA,US,385.71,463.78,32.37,18.42,,False,,2024-07-08 23:00:00,23,0,7,False
13320,2024-07-09 00:00:00,USA,USA,US,393.14,472.27,30.78,16.54,,False,,2024-07-09 00:00:00,0,1,7,False
13321,2024-07-09 01:00:00,USA,USA,US,406.88,486.72,28.81,14.26,,False,,2024-07-09 01:00:00,1,1,7,False
13322,2024-07-09 02:00:00,USA,USA,US,415.65,495.09,27.94,12.75,,False,,2024-07-09 02:00:00,2,1,7,False
13323,2024-07-09 03:00:00,USA,USA,US,416.44,495.45,28.0,11.8,,False,,2024-07-09 03:00:00,3,1,7,False
13324,2024-07-09 04:00:00,USA,USA,US,408.98,487.13,28.93,11.72,,False,,2024-07-09 04:00:00,4,1,7,False
13325,2024-07-09 05:00:00,USA,USA,US,406.31,484.83,28.98,10.73,,False,,2024-07-09 05:00:00,5,1,7,False
13326,2024-07-09 06:00:00,USA,USA,US,403.19,482.24,28.89,9.92,,False,,2024-07-09 06:00:00,6,1,7,False
13327,2024-07-09 07:00:00,USA,USA,US,397.94,476.74,29.33,9.5,,False,,2024-07-09 07:00:00,7,1,7,False
13328,2024-07-09 08:00:00,USA,USA,US,395.95,474.72,29.51,9.25,,False,,2024-07-09 08:00:00,8,1,7,False
13329,2024-07-09 09:00:00,USA,USA,US,398.28,477.06,29.34,9.03,,False,,2024-07-09 09:00:00,9,1,7,False
13330,2024-07-09 10:00:00,USA,USA,US,403.85,483.07,28.72,8.76,,False,,2024-07-09 10:00:00,10,1,7,False
13331,2024-07-09 11:00:00,USA,USA,US,403.44,482.43,29.09,9.82,,False,,2024-07-09 11:00:00,11,1,7,False
13332,2024-07-09 12:00:00,USA,USA,US,398.5,476.35,30.47,12.03,,False,,2024-07-09 12:00:00,12,1,7,False
13333,2024-07-09 13:00:00,USA,USA,US,387.07,463.77,32.32,14.85,,False,,2024-07-09 13:00:00,13,1,7,False
13334,2024-07-09 14:00:00,USA,USA,US,382.58,459.02,33.31,16.82,,False,,2024-07-09 14:00:00,14,1,7,False
13335,2024-07-09 15:00:00,USA,USA,US,383.21,459.85,33.34,17.73,,False,,2024-07-09 15:00:00,15,1,7,False
13336,2024-07-09 16:00:00,USA,USA,US,383.01,459.81,33.24,18.26,,False,,2024-07-09 16:00:00,16,1,7,False
13337,2024-07-09 17:00:00,USA,USA,US,383.58,460.73,32.91,18.48,,False,,2024-07-09 17:00:00,17,1,7,False
13338,2024-07-09 18:00:00,USA,USA,US,383.36,460.63,32.89,18.82,,False,,2024-07-09 18:00:00,18,1,7,False
13339,2024-07-09 19:00:00,USA,USA,US,382.52,459.76,33.01,19.24,,False,,2024-07-09 19:00:00,19,1,7,False
13340,2024-07-09 20:00:00,USA,USA,US,382.23,459.71,32.99,19.41,,False,,2024-07-09 20:00:00,20,1,7,False
13341,2024-07-09 21:00:00,USA,USA,US,383.88,461.79,32.66,19.23,,False,,2024-07-09 21:00:00,21,1,7,False
13342,2024-07-09 22:00:00,USA,USA,US,385.9,463.76,32.29,18.81,,False,,2024-07-09 22:00:00,22,1,7,False
13343,2024-07-09 23:00:00,USA,USA,US,389.7,468.21,31.54,17.96,,False,,2024-07-09 23:00:00,23,1,7,False
13344,2024-07-10 00:00:00,USA,USA,US,397.35,476.49,30.2,16.33,,False,,2024-07-10 00:00:00,0,2,7,False
13345,2024-07-10 01:00:00,USA,USA,US,406.48,486.21,28.8,14.5,,False,,2024-07-10 01:00:00,1,2,7,False
13346,2024-07-10 02:00:00,USA,USA,US,408.54,487.37,28.81,13.82,,False,,2024-07-10 02:00:00,2,2,7,False
13347,2024-07-10 03:00:00,USA,USA,US,403.33,480.87,29.87,13.95,,False,,2024-07-10 03:00:00,3,2,7,False
13348,2024-07-10 04:00:00,USA,USA,US,396.1,472.53,30.97,14.27,,False,,2024-07-10 04:00:00,4,2,7,False
13349,2024-07-10 05:00:00,USA,USA,US,390.96,467.13,31.65,14.1,,False,,2024-07-10 05:00:00,5,2,7,False
13350,2024-07-10 06:00:00,USA,USA,US,385.62,461.84,32.06,13.61,,False,,2024-07-10 06:00:00,6,2,7,False
13351,2024-07-10 07:00:00,USA,USA,US,382.04,457.88,32.57,13.31,,False,,2024-07-10 07:00:00,7,2,7,False
13352,2024-07-10 08:00:00,USA,USA,US,380.11,455.63,32.81,13.04,,False,,2024-07-10 08:00:00,8,2,7,False
13353,2024-07-10 09:00:00,USA,USA,US,380.17,455.82,32.64,12.83,,False,,2024-07-10 09:00:00,9,2,7,False
13354,2024-07-10 10:00:00,USA,USA,US,386.39,462.66,31.84,12.42,,False,,2024-07-10 10:00:00,10,2,7,False
13355,2024-07-10 11:00:00,USA,USA,US,390.26,466.81,31.57,12.82,,False,,2024-07-10 11:00:00,11,2,7,False
13356,2024-07-10 12:00:00,USA,USA,US,390.38,466.43,32.1,14.05,,False,,2024-07-10 12:00:00,12,2,7,False
13357,2024-07-10 13:00:00,USA,USA,US,381.97,457.35,33.58,16.37,,False,,2024-07-10 13:00:00,13,2,7,False
13358,2024-07-10 14:00:00,USA,USA,US,379.08,454.33,34.26,17.88,,False,,2024-07-10 14:00:00,14,2,7,False
13359,2024-07-10 15:00:00,USA,USA,US,376.35,451.32,34.74,19.05,,False,,2024-07-10 15:00:00,15,2,7,False
13360,2024-07-10 16:00:00,USA,USA,US,376.2,451.27,34.66,19.59,,False,,2024-07-10 16:00:00,16,2,7,False
13361,2024-07-10 17:00:00,USA,USA,US,377.96,453.36,34.27,19.75,,False,,2024-07-10 17:00:00,17,2,7,False
13362,2024-07-10 18:00:00,USA,USA,US,377.35,452.72,34.38,20.27,,False,,2024-07-10 18:00:00,18,2,7,False
13363,2024-07-10 19:00:00,USA,USA,US,377.25,452.78,34.34,20.52,,False,,2024-07-10 19:00:00,19,2,7,False
13364,2024-07-10 20:00:00,USA,USA,US,379.89,455.83,33.86,20.3,,False,,2024-07-10 20:00:00,20,2,7,False
13365,2024-07-10 21:00:00,USA,USA,US,381.18,457.37,33.56,20.13,,False,,2024-07-10 21:00:00,21,2,7,False
13366,2024-07-10 22:00:00,USA,USA,US,383.3,459.68,33.17,19.74,,False,,2024-07-10 22:00:00,22,2,7,False
13367,2024-07-10 23:00:00,USA,USA,US,389.65,467.12,31.93,18.32,,False,,2024-07-10 23:00:00,23,2,7,False
13368,2024-07-11 00:00:00,USA,USA,US,395.72,474.01,30.76,16.83,,False,,2024-07-11 00:00:00,0,3,7,False
13369,2024-07-11 01:00:00,USA,USA,US,400.28,478.51,30.01,15.57,,False,,2024-07-11 01:00:00,1,3,7,False
13370,2024-07-11 02:00:00,USA,USA,US,399.74,476.48,30.54,15.39,,False,,2024-07-11 02:00:00,2,3,7,False
13371,2024-07-11 03:00:00,USA,USA,US,395.65,471.29,31.5,15.34,,False,,2024-07-11 03:00:00,3,3,7,False
13372,2024-07-11 04:00:00,USA,USA,US,386.19,460.84,32.71,15.57,,False,,2024-07-11 04:00:00,4,3,7,False
13373,2024-07-11 05:00:00,USA,USA,US,379.07,453.61,33.36,15.27,,False,,2024-07-11 05:00:00,5,3,7,False
13374,2024-07-11 06:00:00,USA,USA,US,373.06,447.46,33.94,15.06,,False,,2024-07-11 06:00:00,6,3,7,False
13375,2024-07-11 07:00:00,USA,USA,US,367.74,441.86,34.49,14.71,,False,,2024-07-11 07:00:00,7,3,7,False
13376,2024-07-11 08:00:00,USA,USA,US,367.12,441.25,34.5,14.29,,False,,2024-07-11 08:00:00,8,3,7,False
13377,2024-07-11 09:00:00,USA,USA,US,370.0,444.62,33.92,13.59,,False,,2024-07-11 09:00:00,9,3,7,False
13378,2024-07-11 10:00:00,USA,USA,US,376.24,451.49,33.07,13.09,,False,,2024-07-11 10:00:00,10,3,7,False
13379,2024-07-11 11:00:00,USA,USA,US,378.09,453.45,32.96,13.55,,False,,2024-07-11 11:00:00,11,3,7,False
13380,2024-07-11 12:00:00,USA,USA,US,372.28,446.59,34.3,15.55,,False,,2024-07-11 12:00:00,12,3,7,False
13381,2024-07-11 13:00:00,USA,USA,US,366.72,440.49,35.44,17.5,,False,,2024-07-11 13:00:00,13,3,7,False
13382,2024-07-11 14:00:00,USA,USA,US,365.9,439.56,35.88,18.82,,False,,2024-07-11 14:00:00,14,3,7,False
13383,2024-07-11 15:00:00,USA,USA,US,366.87,440.72,35.83,19.56,,False,,2024-07-11 15:00:00,15,3,7,False
13384,2024-07-11 16:00:00,USA,USA,US,371.2,445.65,35.13,19.59,,False,,2024-07-11 16:00:00,16,3,7,False
13385,2024-07-11 17:00:00,USA,USA,US,371.85,446.57,34.97,20.06,,False,,2024-07-11 17:00:00,17,3,7,False
13386,2024-07-11 18:00:00,USA,USA,US,375.18,450.17,34.62,20.21,,False,,2024-07-11 18:00:00,18,3,7,False
13387,2024-07-11 19:00:00,USA,USA,US,376.25,451.23,34.57,20.52,,False,,2024-07-11 19:00:00,19,3,7,False
13388,2024-07-11 20:00:00,USA,USA,US,377.29,452.39,34.39,20.66,,False,,2024-07-11 20:00:00,20,3,7,False
13389,2024-07-11 21:00:00,USA,USA,US,379.04,454.12,34.18,20.65,,False,,2024-07-11 21:00:00,21,3,7,False
13390,2024-07-11 22:00:00,USA,USA,US,380.81,456.29,33.71,20.2,,False,,2024-07-11 22:00:00,22,3,7,False
13391,2024-07-11 23:00:00,USA,USA,US,385.75,461.97,32.77,19.11,,False,,2024-07-11 23:00:00,23,3,7,False
13392,2024-07-12 00:00:00,USA,USA,US,392.96,470.3,31.3,17.24,,False,,2024-07-12 00:00:00,0,4,7,False
13393,2024-07-12 01:00:00,USA,USA,US,398.55,476.13,30.35,15.82,,False,,2024-07-12 01:00:00,1,4,7,False
13394,2024-07-12 02:00:00,USA,USA,US,396.1,471.78,31.32,16.14,,False,,2024-07-12 02:00:00,2,4,7,False
13395,2024-07-12 03:00:00,USA,USA,US,384.11,457.49,33.44,17.26,,False,,2024-07-12 03:00:00,3,4,7,False
13396,2024-07-12 04:00:00,USA,USA,US,368.69,440.58,35.51,18.32,,False,,2024-07-12 04:00:00,4,4,7,False
13397,2024-07-12 05:00:00,USA,USA,US,361.15,432.79,36.3,18.1,,False,,2024-07-12 05:00:00,5,4,7,False
13398,2024-07-12 06:00:00,USA,USA,US,355.13,426.66,36.92,17.98,,False,,2024-07-12 06:00:00,6,4,7,False
13399,2024-07-12 07:00:00,USA,USA,US,350.34,421.34,37.69,17.84,,False,,2024-07-12 07:00:00,7,4,7,False
13400,2024-07-12 08:00:00,USA,USA,US,350.27,421.32,37.63,17.24,,False,,2024-07-12 08:00:00,8,4,7,False
13401,2024-07-12 09:00:00,USA,USA,US,353.26,424.89,37.03,16.47,,False,,2024-07-12 09:00:00,9,4,7,False
13402,2024-07-12 10:00:00,USA,USA,US,358.83,431.21,36.18,15.87,,False,,2024-07-12 10:00:00,10,4,7,False
13403,2024-07-12 11:00:00,USA,USA,US,360.42,432.82,36.17,16.41,,False,,2024-07-12 11:00:00,11,4,7,False
13404,2024-07-12 12:00:00,USA,USA,US,356.55,428.2,37.19,18.14,,False,,2024-07-12 12:00:00,12,4,7,False
13405,2024-07-12 13:00:00,USA,USA,US,360.12,432.34,36.98,18.88,,False,,2024-07-12 13:00:00,13,4,7,False
13406,2024-07-12 14:00:00,USA,USA,US,360.01,432.04,37.39,20.28,,False,,2024-07-12 14:00:00,14,4,7,False
13407,2024-07-12 15:00:00,USA,USA,US,361.17,433.68,36.99,20.83,,False,,2024-07-12 15:00:00,15,4,7,False
13408,2024-07-12 16:00:00,USA,USA,US,366.1,439.26,36.17,20.78,,False,,2024-07-12 16:00:00,16,4,7,False
13409,2024-07-12 17:00:00,USA,USA,US,368.66,442.13,35.76,20.94,,False,,2024-07-12 17:00:00,17,4,7,False
13410,2024-07-12 18:00:00,USA,USA,US,368.15,441.73,35.75,21.35,,False,,2024-07-12 18:00:00,18,4,7,False
13411,2024-07-12 19:00:00,USA,USA,US,366.57,440.04,36.05,21.92,,False,,2024-07-12 19:00:00,19,4,7,False
13412,2024-07-12 20:00:00,USA,USA,US,368.29,441.92,35.87,21.97,,False,,2024-07-12 20:00:00,20,4,7,False
13413,2024-07-12 21:00:00,USA,USA,US,370.77,444.48,35.53,21.81,,False,,2024-07-12 21:00:00,21,4,7,False
13414,2024-07-12 22:00:00,USA,USA,US,371.54,445.4,35.32,21.6,,False,,2024-07-12 22:00:00,22,4,7,False
13415,2024-07-12 23:00:00,USA,USA,US,,,,,,,,2024-07-12 23:00:00,23,4,7,False
13416,2024-07-13 00:00:00,USA,USA,US,,,,,,,,2024-07-13 00:00:00,0,5,7,True
13417,2024-07-13 01:00:00,USA,USA,US,,,,,,,,2024-07-13 01:00:00,1,5,7,True
13418,2024-07-13 02:00:00,USA,USA,US,,,,,,,,2024-07-13 02:00:00,2,5,7,True
13419,2024-07-13 03:00:00,USA,USA,US,,,,,,,,2024-07-13 03:00:00,3,5,7,True
13420,2024-07-13 04:00:00,USA,USA,US,,,,,,,,2024-07-13 04:00:00,4,5,7,True
13421,2024-07-13 05:00:00,USA,USA,US,,,,,,,,2024-07-13 05:00:00,5,5,7,True
13422,2024-07-13 06:00:00,USA,USA,US,,,,,,,,2024-07-13 06:00:00,6,5,7,True
13423,2024-07-13 07:00:00,USA,USA,US,,,,,,,,2024-07-13 07:00:00,7,5,7,True
13424,2024-07-13 08:00:00,USA,USA,US,,,,,,,,2024-07-13 08:00:00,8,5,7,True
13425,2024-07-13 09:00:00,USA,USA,US,,,,,,,,2024-07-13 09:00:00,9,5,7,True
13426,2024-07-13 10:00:00,USA,USA,US,,,,,,,,2024-07-13 10:00:00,10,5,7,True
13427,2024-07-13 11:00:00,USA,USA,US,,,,,,,,2024-07-13 11:00:00,11,5,7,True
13428,2024-07-13 12:00:00,USA,USA,US,,,,,,,,2024-07-13 12:00:00,12,5,7,True
13429,2024-07-13 13:00:00,USA,USA,US,,,,,,,,2024-07-13 13:00:00,13,5,7,True
13430,2024-07-13 14:00:00,USA,USA,US,,,,,,,,2024-07-13 14:00:00,14,5,7,True
13431,2024-07-13 15:00:00,USA,USA,US,,,,,,,,2024-07-13 15:00:00,15,5,7,True
13432,2024-07-13 16:00:00,USA,USA,US,,,,,,,,2024-07-13 16:00:00,16,5,7,True
13433,2024-07-13 17:00:00,USA,USA,US,,,,,,,,2024-07-13 17:00:00,17,5,7,True
13434,2024-07-13 18:00:00,USA,USA,US,,,,,,,,2024-07-13 18:00:00,18,5,7,True
13435,2024-07-13 19:00:00,USA,USA,US,,,,,,,,2024-07-13 19:00:00,19,5,7,True
13436,2024-07-13 20:00:00,USA,USA,US,,,,,,,,2024-07-13 20:00:00,20,5,7,True
13437,2024-07-13 21:00:00,USA,USA,US,,,,,,,,2024-07-13 21:00:00,21,5,7,True
13438,2024-07-13 22:00:00,USA,USA,US,,,,,,,,2024-07-13 22:00:00,22,5,7,True
13439,2024-07-13 23:00:00,USA,USA,US,,,,,,,,2024-07-13 23:00:00,23,5,7,True
13440,2024-07-14 00:00:00,USA,USA,US,383.79,458.79,33.45,19.21,,False,,2024-07-14 00:00:00,0,6,7,True
13441,2024-07-14 01:00:00,USA,USA,US,387.32,462.01,32.99,18.27,,False,,2024-07-14 01:00:00,1,6,7,True
13442,2024-07-14 02:00:00,USA,USA,US,385.73,459.47,33.4,18.05,,False,,2024-07-14 02:00:00,2,6,7,True
13443,2024-07-14 03:00:00,USA,USA,US,378.84,451.6,34.42,18.22,,False,,2024-07-14 03:00:00,3,6,7,True
13444,2024-07-14 04:00:00,USA,USA,US,368.67,440.17,35.81,18.62,,False,,2024-07-14 04:00:00,4,6,7,True
13445,2024-07-14 05:00:00,USA,USA,US,364.15,435.3,36.46,18.31,,False,,2024-07-14 05:00:00,5,6,7,True
13446,2024-07-14 06:00:00,USA,USA,US,358.39,429.28,37.2,18.39,,False,,2024-07-14 06:00:00,6,6,7,True
13447,2024-07-14 07:00:00,USA,USA,US,351.47,421.59,38.32,18.54,,False,,2024-07-14 07:00:00,7,6,7,True
13448,2024-07-14 08:00:00,USA,USA,US,350.4,420.35,38.57,18.15,,False,,2024-07-14 08:00:00,8,6,7,True
13449,2024-07-14 09:00:00,USA,USA,US,348.51,418.21,38.91,18.06,,False,,2024-07-14 09:00:00,9,6,7,True
13450,2024-07-14 10:00:00,USA,USA,US,347.5,417.02,39.14,18.06,,False,,2024-07-14 10:00:00,10,6,7,True
13451,2024-07-14 11:00:00,USA,USA,US,344.42,413.52,39.74,18.89,,False,,2024-07-14 11:00:00,11,6,7,True
13452,2024-07-14 12:00:00,USA,USA,US,339.59,408.73,40.3,20.26,,False,,2024-07-14 12:00:00,12,6,7,True
13453,2024-07-14 13:00:00,USA,USA,US,340.66,409.83,40.44,21.68,,False,,2024-07-14 13:00:00,13,6,7,True
13454,2024-07-14 14:00:00,USA,USA,US,341.58,410.77,40.69,23.07,,False,,2024-07-14 14:00:00,14,6,7,True
13455,2024-07-14 15:00:00,USA,USA,US,351.1,421.93,39.22,22.76,,False,,2024-07-14 15:00:00,15,6,7,True
13456,2024-07-14 16:00:00,USA,USA,US,365.63,438.54,36.88,21.35,,False,,2024-07-14 16:00:00,16,6,7,True
13457,2024-07-14 17:00:00,USA,USA,US,374.21,447.8,35.83,20.95,,False,,2024-07-14 17:00:00,17,6,7,True
13458,2024-07-14 18:00:00,USA,USA,US,377.02,450.84,35.39,21.04,,False,,2024-07-14 18:00:00,18,6,7,True
13459,2024-07-14 19:00:00,USA,USA,US,376.63,450.26,35.51,21.52,,False,,2024-07-14 19:00:00,19,6,7,True
13460,2024-07-14 20:00:00,USA,USA,US,377.13,450.75,35.38,21.59,,False,,2024-07-14 20:00:00,20,6,7,True
13461,2024-07-14 21:00:00,USA,USA,US,379.01,452.92,35.02,21.39,,False,,2024-07-14 21:00:00,21,6,7,True
13462,2024-07-14 22:00:00,USA,USA,US,383.48,457.83,34.33,20.73,,False,,2024-07-14 22:00:00,22,6,7,True
13463,2024-07-14 23:00:00,USA,USA,US,390.66,466.11,33.02,19.31,,False,,2024-07-14 23:00:00,23,6,7,True
13464,2024-07-15 00:00:00,USA,USA,US,397.63,473.48,31.89,17.96,,False,,2024-07-15 00:00:00,0,0,7,False
13465,2024-07-15 01:00:00,USA,USA,US,398.71,474.32,31.63,17.3,,False,,2024-07-15 01:00:00,1,0,7,False
13466,2024-07-15 02:00:00,USA,USA,US,395.48,469.52,32.51,17.59,,False,,2024-07-15 02:00:00,2,0,7,False
13467,2024-07-15 03:00:00,USA,USA,US,387.65,460.47,33.8,18.03,,False,,2024-07-15 03:00:00,3,0,7,False
13468,2024-07-15 04:00:00,USA,USA,US,373.4,444.96,35.6,18.9,,False,,2024-07-15 04:00:00,4,0,7,False
13469,2024-07-15 05:00:00,USA,USA,US,366.18,437.4,36.54,19.01,,False,,2024-07-15 05:00:00,5,0,7,False
13470,2024-07-15 06:00:00,USA,USA,US,362.52,434.0,36.83,18.65,,False,,2024-07-15 06:00:00,6,0,7,False
13471,2024-07-15 07:00:00,USA,USA,US,356.24,427.13,37.69,18.68,,False,,2024-07-15 07:00:00,7,0,7,False
13472,2024-07-15 08:00:00,USA,USA,US,354.57,425.4,37.85,18.47,,False,,2024-07-15 08:00:00,8,0,7,False
13473,2024-07-15 09:00:00,USA,USA,US,355.8,426.86,37.61,18.19,,False,,2024-07-15 09:00:00,9,0,7,False
13474,2024-07-15 10:00:00,USA,USA,US,359.99,431.72,36.9,17.83,,False,,2024-07-15 10:00:00,10,0,7,False
13475,2024-07-15 11:00:00,USA,USA,US,359.37,430.96,37.13,18.62,,False,,2024-07-15 11:00:00,11,0,7,False
13476,2024-07-15 12:00:00,USA,USA,US,357.62,428.97,37.64,19.89,,False,,2024-07-15 12:00:00,12,0,7,False
13477,2024-07-15 13:00:00,USA,USA,US,360.8,432.44,37.52,20.73,,False,,2024-07-15 13:00:00,13,0,7,False
13478,2024-07-15 14:00:00,USA,USA,US,360.83,432.58,37.87,22.05,,False,,2024-07-15 14:00:00,14,0,7,False
13479,2024-07-15 15:00:00,USA,USA,US,366.84,439.64,36.94,22.11,,False,,2024-07-15 15:00:00,15,0,7,False
