,Unnamed: 0,Datetime,Country,Zone name,Zone id,carbon_intensity,Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data estimated,hour,day_of_week,month,is_weekend,carbon_1hr_ago,is_summer,hour_sin,hour_cos,carbon_trend,trend_magnitude,is_stable,carbon_24hr_ago,carbon_avg_3hr
16362,16362.0,2024-11-12 18:00:00,USA,USA,US,263.79,324.66,51.6,33.18,FALSE,18.0,1.0,11.0,FALSE,262.26,FALSE,-1.0,-1.83697019872103E-16,1.5300000000000300,1.5300000000000300,TRUE,295.56,263.7033333333330
16363,16363.0,2024-11-12 19:00:00,USA,USA,US,264.83,325.95,51.31,32.96,FALSE,19.0,1.0,11.0,FALSE,263.79,FALSE,-0.9659258262890680,0.2588190451025200,1.0399999999999600,1.0399999999999600,TRUE,299.14,263.6266666666670
16364,16364.0,2024-11-12 20:00:00,USA,USA,US,267.64,329.49,50.53,32.23,FALSE,20.0,1.0,11.0,FALSE,264.83,FALSE,-0.8660254037844390,0.5000000000000000,2.8100000000000000,2.8100000000000000,TRUE,300.18,265.42
16365,16365.0,2024-11-12 21:00:00,USA,USA,US,273.99,337.34,48.96,30.86,FALSE,21.0,1.0,11.0,FALSE,267.64,FALSE,-0.7071067811865480,0.7071067811865470,6.350000000000020,6.350000000000020,TRUE,307.88,268.82
16366,16366.0,2024-11-12 22:00:00,USA,USA,US,290.57,356.64,45.76,27.99,FALSE,22.0,1.0,11.0,FALSE,273.99,FALSE,-0.5000000000000000,0.8660254037844380,16.580000000000000,16.580000000000000,FALSE,329.39,277.40000000000000
16367,16367.0,2024-11-12 23:00:00,USA,USA,US,306.68,374.4,43.25,25.69,FALSE,23.0,1.0,11.0,FALSE,290.57,FALSE,-0.25881904510252200,0.9659258262890680,16.110000000000000,16.110000000000000,FALSE,347.93,290.41333333333300
16368,16368.0,2024-11-13 00:00:00,USA,USA,US,306.37,373.1,43.34,25.68,FALSE,0.0,2.0,11.0,FALSE,306.68,FALSE,0.0,1.0,-0.3100000000000020,0.3100000000000020,TRUE,344.82,301.2066666666670
16369,16369.0,2024-11-13 01:00:00,USA,USA,US,300.32,365.83,44.3,26.49,FALSE,1.0,2.0,11.0,FALSE,306.37,FALSE,0.25881904510252100,0.9659258262890680,-6.050000000000010,6.050000000000010,TRUE,338.39,304.4566666666670
16370,16370.0,2024-11-13 02:00:00,USA,USA,US,296.73,361.93,44.82,26.54,FALSE,2.0,2.0,11.0,FALSE,300.32,FALSE,0.50000000000000000,0.8660254037844390,-3.589999999999980,3.589999999999980,TRUE,331.37,301.14000000000000
16371,16371.0,2024-11-13 03:00:00,USA,USA,US,293.43,357.9,45.55,26.62,FALSE,3.0,2.0,11.0,FALSE,296.73,FALSE,0.7071067811865480,0.7071067811865480,-3.3000000000000100,3.3000000000000100,TRUE,318.66,296.8266666666670
16372,16372.0,2024-11-13 04:00:00,USA,USA,US,290.35,353.57,46.55,26.87,FALSE,4.0,2.0,11.0,FALSE,293.43,FALSE,0.8660254037844390,0.5000000000000000,-3.079999999999980,3.079999999999980,TRUE,308.29,293.5033333333330
16373,16373.0,2024-11-13 05:00:00,USA,USA,US,289.69,353.13,46.7,26.18,FALSE,5.0,2.0,11.0,FALSE,290.35,FALSE,0.9659258262890680,0.25881904510252100,-0.660000000000025,0.660000000000025,TRUE,298.51,291.15666666666700
16374,16374.0,2024-11-13 06:00:00,USA,USA,US,289.51,353.06,46.78,25.62,FALSE,6.0,2.0,11.0,FALSE,289.69,FALSE,1.0,6.12323399573677E-17,-0.18000000000000700,0.18000000000000700,TRUE,293.62,289.8500000000000
16375,16375.0,2024-11-13 07:00:00,USA,USA,US,287.6,351.2,46.95,25.23,FALSE,7.0,2.0,11.0,FALSE,289.51,FALSE,0.9659258262890680,-0.25881904510252100,-1.9099999999999700,1.9099999999999700,TRUE,288.96,288.9333333333330
16376,16376.0,2024-11-13 08:00:00,USA,USA,US,286.41,350.12,46.93,24.86,FALSE,8.0,2.0,11.0,FALSE,287.6,FALSE,0.8660254037844390,-0.50000000000000000,-1.1900000000000000,1.1900000000000000,TRUE,287.84,287.84000000000000
16377,16377.0,2024-11-13 09:00:00,USA,USA,US,286.56,350.37,46.86,24.55,FALSE,9.0,2.0,11.0,FALSE,286.41,FALSE,0.7071067811865480,-0.7071067811865480,0.14999999999997700,0.14999999999997700,TRUE,286.82,286.85666666666700
16378,16378.0,2024-11-13 10:00:00,USA,USA,US,290.75,355.74,45.99,24.14,FALSE,10.0,2.0,11.0,FALSE,286.56,FALSE,0.50000000000000000,-0.8660254037844390,4.190000000000000,4.190000000000000,TRUE,289.97,287.9066666666670
16379,16379.0,2024-11-13 11:00:00,USA,USA,US,296.58,362.98,44.71,24.13,FALSE,11.0,2.0,11.0,FALSE,290.75,FALSE,0.258819045102521,-0.9659258262890680,5.829999999999980,5.829999999999980,TRUE,295.01,291.2966666666670
16380,16380.0,2024-11-13 12:00:00,USA,USA,US,300.41,367.39,44.08,24.55,FALSE,12.0,2.0,11.0,FALSE,296.58,FALSE,1.22464679914735E-16,-1.0,3.830000000000040,3.830000000000040,TRUE,301.64,295.9133333333330
16381,16381.0,2024-11-13 13:00:00,USA,USA,US,293.02,357.63,46.01,26.83,FALSE,13.0,2.0,11.0,FALSE,300.41,FALSE,-0.2588190451025210,-0.9659258262890680,-7.390000000000040,7.390000000000040,TRUE,294.51,296.6700000000000
16382,16382.0,2024-11-13 14:00:00,USA,USA,US,283.12,345.55,48.29,29.32,FALSE,14.0,2.0,11.0,FALSE,293.02,FALSE,-0.5000000000000000,-0.8660254037844390,-9.899999999999980,9.899999999999980,TRUE,282.16,292.1833333333330
16383,16383.0,2024-11-13 15:00:00,USA,USA,US,278.02,340.47,49.3,30.52,FALSE,15.0,2.0,11.0,FALSE,283.12,FALSE,-0.7071067811865470,-0.7071067811865480,-5.100000000000020,5.100000000000020,TRUE,270.77,284.72
16384,16384.0,2024-11-13 16:00:00,USA,USA,US,276.24,337.81,50.12,31.33,FALSE,16.0,2.0,11.0,FALSE,278.02,FALSE,-0.8660254037844380,-0.5000000000000000,-1.7799999999999700,1.7799999999999700,TRUE,265.06,279.1266666666670
16385,16385.0,2024-11-13 17:00:00,USA,USA,US,279.56,341.26,49.8,30.95,FALSE,17.0,2.0,11.0,FALSE,276.24,FALSE,-0.9659258262890680,-0.25881904510252100,3.319999999999990,3.319999999999990,TRUE,262.26,277.94000000000000
16386,16386.0,2024-11-13 18:00:00,USA,USA,US,282.12,344.58,49.12,30.16,FALSE,18.0,2.0,11.0,FALSE,279.56,FALSE,-1.0,-1.83697019872103E-16,2.5600000000000000,2.5600000000000000,TRUE,263.79,279.30666666666700
16387,16387.0,2024-11-13 19:00:00,USA,USA,US,287.07,350.41,48.2,29.36,FALSE,19.0,2.0,11.0,FALSE,282.12,FALSE,-0.9659258262890680,0.2588190451025200,4.949999999999990,4.949999999999990,TRUE,264.83,282.9166666666670
16388,16388.0,2024-11-13 20:00:00,USA,USA,US,292.02,356.14,47.25,28.56,FALSE,20.0,2.0,11.0,FALSE,287.07,FALSE,-0.8660254037844390,0.5000000000000000,4.949999999999990,4.949999999999990,TRUE,267.64,287.07
16389,16389.0,2024-11-13 21:00:00,USA,USA,US,297.85,363.52,45.82,27.39,FALSE,21.0,2.0,11.0,FALSE,292.02,FALSE,-0.7071067811865480,0.7071067811865470,5.830000000000040,5.830000000000040,TRUE,273.99,292.31333333333300
16390,16390.0,2024-11-13 22:00:00,USA,USA,US,309.3,377.15,43.4,25.27,FALSE,22.0,2.0,11.0,FALSE,297.85,FALSE,-0.5000000000000000,0.8660254037844380,11.450000000000000,11.450000000000000,FALSE,290.57,299.7233333333330
16391,16391.0,2024-11-13 23:00:00,USA,USA,US,330.35,400.48,40.02,22.15,FALSE,23.0,2.0,11.0,FALSE,309.3,FALSE,-0.25881904510252200,0.9659258262890680,21.05000000000000,21.05000000000000,FALSE,306.68,312.50000000000000
16392,16392.0,2024-11-14 00:00:00,USA,USA,US,340.48,410.2,38.83,21.16,FALSE,0.0,3.0,11.0,FALSE,330.35,FALSE,0.0,1.0,10.130000000000000,10.130000000000000,FALSE,306.37,326.71000000000000
16393,16393.0,2024-11-14 01:00:00,USA,USA,US,340.29,409.23,39.07,21.16,FALSE,1.0,3.0,11.0,FALSE,340.48,FALSE,0.25881904510252100,0.9659258262890680,-0.18999999999999800,0.18999999999999800,TRUE,300.32,337.04
16394,16394.0,2024-11-14 02:00:00,USA,USA,US,341.12,410.3,38.94,20.54,FALSE,2.0,3.0,11.0,FALSE,340.29,FALSE,0.50000000000000000,0.8660254037844390,0.8299999999999840,0.8299999999999840,TRUE,296.73,340.63000000000000
16395,16395.0,2024-11-14 03:00:00,USA,USA,US,341.75,410.65,39.09,19.95,FALSE,3.0,3.0,11.0,FALSE,341.12,FALSE,0.7071067811865480,0.7071067811865480,0.6299999999999960,0.6299999999999960,TRUE,293.43,341.05333333333300
16396,16396.0,2024-11-14 04:00:00,USA,USA,US,336.59,404.9,40.01,19.97,FALSE,4.0,3.0,11.0,FALSE,341.75,FALSE,0.8660254037844390,0.5000000000000000,-5.160000000000030,5.160000000000030,TRUE,290.35,339.82000000000000
16397,16397.0,2024-11-14 05:00:00,USA,USA,US,332.3,400.37,40.58,19.72,FALSE,5.0,3.0,11.0,FALSE,336.59,FALSE,0.9659258262890680,0.25881904510252100,-4.289999999999960,4.289999999999960,TRUE,289.69,336.88000000000000
16398,16398.0,2024-11-14 06:00:00,USA,USA,US,332.1,400.38,40.77,19.23,FALSE,6.0,3.0,11.0,FALSE,332.3,FALSE,1.0,6.12323399573677E-17,-0.19999999999998900,0.19999999999998900,TRUE,289.51,333.6633333333330
16399,16399.0,2024-11-14 07:00:00,USA,USA,US,329.67,397.78,41.03,18.95,FALSE,7.0,3.0,11.0,FALSE,332.1,FALSE,0.9659258262890680,-0.25881904510252100,-2.430000000000010,2.430000000000010,TRUE,287.6,331.35666666666700
16400,16400.0,2024-11-14 08:00:00,USA,USA,US,326.28,394.19,41.35,18.95,FALSE,8.0,3.0,11.0,FALSE,329.67,FALSE,0.8660254037844390,-0.50000000000000000,-3.390000000000040,3.390000000000040,TRUE,286.41,329.3500000000000
16401,16401.0,2024-11-14 09:00:00,USA,USA,US,326.51,394.75,41.1,18.73,FALSE,9.0,3.0,11.0,FALSE,326.28,FALSE,0.7071067811865480,-0.7071067811865480,0.2300000000000180,0.2300000000000180,TRUE,286.56,327.4866666666670
16402,16402.0,2024-11-14 10:00:00,USA,USA,US,333.12,402.41,39.99,18.07,FALSE,10.0,3.0,11.0,FALSE,326.51,FALSE,0.50000000000000000,-0.8660254037844390,6.610000000000010,6.610000000000010,TRUE,290.75,328.6366666666670
16403,16403.0,2024-11-14 11:00:00,USA,USA,US,344.74,416.11,37.97,17.21,FALSE,11.0,3.0,11.0,FALSE,333.12,FALSE,0.258819045102521,-0.9659258262890680,11.620000000000000,11.620000000000000,FALSE,296.58,334.79
16404,16404.0,2024-11-14 12:00:00,USA,USA,US,349.79,421.07,37.57,17.87,FALSE,12.0,3.0,11.0,FALSE,344.74,FALSE,1.22464679914735E-16,-1.0,5.050000000000010,5.050000000000010,TRUE,300.41,342.55
16405,16405.0,2024-11-14 13:00:00,USA,USA,US,348.84,418.94,38.52,19.3,FALSE,13.0,3.0,11.0,FALSE,349.79,FALSE,-0.2588190451025210,-0.9659258262890680,-0.9500000000000460,0.9500000000000460,TRUE,293.02,347.79
16406,16406.0,2024-11-14 14:00:00,USA,USA,US,332.37,400.3,41.6,22.75,FALSE,14.0,3.0,11.0,FALSE,348.84,FALSE,-0.5000000000000000,-0.8660254037844390,-16.47000000000000,16.47000000000000,FALSE,283.12,343.6666666666670
16407,16407.0,2024-11-14 15:00:00,USA,USA,US,321.46,388.37,43.64,24.94,FALSE,15.0,3.0,11.0,FALSE,332.37,FALSE,-0.7071067811865470,-0.7071067811865480,-10.910000000000000,10.910000000000000,FALSE,278.02,334.22333333333300
16408,16408.0,2024-11-14 16:00:00,USA,USA,US,317.59,383.75,44.63,26.01,FALSE,16.0,3.0,11.0,FALSE,321.46,FALSE,-0.8660254037844380,-0.5000000000000000,-3.8700000000000000,3.8700000000000000,TRUE,276.24,323.8066666666670
16409,16409.0,2024-11-14 17:00:00,USA,USA,US,315.03,380.84,45.04,26.37,FALSE,17.0,3.0,11.0,FALSE,317.59,FALSE,-0.9659258262890680,-0.25881904510252100,-2.5600000000000000,2.5600000000000000,TRUE,279.56,318.0266666666670
16410,16410.0,2024-11-14 18:00:00,USA,USA,US,313.83,379.67,44.98,26.35,FALSE,18.0,3.0,11.0,FALSE,315.03,FALSE,-1.0,-1.83697019872103E-16,-1.1999999999999900,1.1999999999999900,TRUE,282.12,315.48333333333300
16411,16411.0,2024-11-14 19:00:00,USA,USA,US,315.73,382.13,44.41,25.86,FALSE,19.0,3.0,11.0,FALSE,313.83,FALSE,-0.9659258262890680,0.2588190451025200,1.900000000000030,1.900000000000030,TRUE,287.07,314.8633333333330
16412,16412.0,2024-11-14 20:00:00,USA,USA,US,319.53,386.81,43.5,25.06,FALSE,20.0,3.0,11.0,FALSE,315.73,FALSE,-0.8660254037844390,0.5000000000000000,3.7999999999999500,3.7999999999999500,TRUE,292.02,316.3633333333330
16413,16413.0,2024-11-14 21:00:00,USA,USA,US,321.18,389.21,42.84,24.56,FALSE,21.0,3.0,11.0,FALSE,319.53,FALSE,-0.7071067811865480,0.7071067811865470,1.650000000000030,1.650000000000030,TRUE,297.85,318.8133333333330
16414,16414.0,2024-11-14 22:00:00,USA,USA,US,337.64,408.11,39.79,21.73,FALSE,22.0,3.0,11.0,FALSE,321.18,FALSE,-0.5000000000000000,0.8660254037844380,16.46000000000000,16.46000000000000,FALSE,309.3,326.1166666666670
16415,16415.0,2024-11-14 23:00:00,USA,USA,US,357.46,429.73,36.7,18.66,FALSE,23.0,3.0,11.0,FALSE,337.64,FALSE,-0.25881904510252200,0.9659258262890680,19.820000000000000,19.820000000000000,FALSE,330.35,338.76000000000000
16416,16416.0,2024-11-15 00:00:00,USA,USA,US,359.79,430.81,36.68,18.56,FALSE,0.0,4.0,11.0,FALSE,357.46,FALSE,0.0,1.0,2.330000000000040,2.330000000000040,TRUE,340.48,351.63000000000000
16417,16417.0,2024-11-15 01:00:00,USA,USA,US,352.22,422.33,37.82,19.41,FALSE,1.0,4.0,11.0,FALSE,359.79,FALSE,0.25881904510252100,0.9659258262890680,-7.569999999999990,7.569999999999990,TRUE,340.29,356.49000000000000
16418,16418.0,2024-11-15 02:00:00,USA,USA,US,346.02,415.5,38.77,19.89,FALSE,2.0,4.0,11.0,FALSE,352.22,FALSE,0.50000000000000000,0.8660254037844390,-6.2000000000000500,6.2000000000000500,TRUE,341.12,352.67666666666700
16419,16419.0,2024-11-15 03:00:00,USA,USA,US,342.58,411.06,39.58,19.95,FALSE,3.0,4.0,11.0,FALSE,346.02,FALSE,0.7071067811865480,0.7071067811865480,-3.4400000000000000,3.4400000000000000,TRUE,341.75,346.94000000000000
16420,16420.0,2024-11-15 04:00:00,USA,USA,US,340.1,407.7,40.44,20.04,FALSE,4.0,4.0,11.0,FALSE,342.58,FALSE,0.8660254037844390,0.5000000000000000,-2.4799999999999600,2.4799999999999600,TRUE,336.59,342.90000000000000
16421,16421.0,2024-11-15 05:00:00,USA,USA,US,334.18,401.25,41.35,20.17,FALSE,5.0,4.0,11.0,FALSE,340.1,FALSE,0.9659258262890680,0.25881904510252100,-5.920000000000020,5.920000000000020,TRUE,332.3,338.9533333333330
16422,16422.0,2024-11-15 06:00:00,USA,USA,US,329.61,396.6,41.83,20.04,FALSE,6.0,4.0,11.0,FALSE,334.18,FALSE,1.0,6.12323399573677E-17,-4.569999999999990,4.569999999999990,TRUE,332.1,334.63000000000000
16423,16423.0,2024-11-15 07:00:00,USA,USA,US,327.37,394.64,41.95,19.61,FALSE,7.0,4.0,11.0,FALSE,329.61,FALSE,0.9659258262890680,-0.25881904510252100,-2.240000000000010,2.240000000000010,TRUE,329.67,330.3866666666670
16424,16424.0,2024-11-15 08:00:00,USA,USA,US,329.19,396.83,41.58,18.96,FALSE,8.0,4.0,11.0,FALSE,327.37,FALSE,0.8660254037844390,-0.50000000000000000,1.8199999999999900,1.8199999999999900,TRUE,326.28,328.72333333333300
16425,16425.0,2024-11-15 09:00:00,USA,USA,US,332.44,400.25,41.22,18.6,FALSE,9.0,4.0,11.0,FALSE,329.19,FALSE,0.7071067811865480,-0.7071067811865480,3.25,3.25,TRUE,326.51,329.6666666666670
16426,16426.0,2024-11-15 10:00:00,USA,USA,US,338.36,406.85,40.37,18.09,FALSE,10.0,4.0,11.0,FALSE,332.44,FALSE,0.50000000000000000,-0.8660254037844390,5.920000000000020,5.920000000000020,TRUE,333.12,333.33000000000000
16427,16427.0,2024-11-15 11:00:00,USA,USA,US,345.27,414.23,39.6,18.42,FALSE,11.0,4.0,11.0,FALSE,338.36,FALSE,0.258819045102521,-0.9659258262890680,6.909999999999970,6.909999999999970,TRUE,344.74,338.69000000000000
16428,16428.0,2024-11-15 12:00:00,USA,USA,US,351.5,420.76,39.01,18.97,FALSE,12.0,4.0,11.0,FALSE,345.27,FALSE,1.22464679914735E-16,-1.0,6.230000000000020,6.230000000000020,TRUE,349.79,345.04333333333300
16429,16429.0,2024-11-15 13:00:00,USA,USA,US,341.29,408.56,41.07,21.53,FALSE,13.0,4.0,11.0,FALSE,351.5,FALSE,-0.2588190451025210,-0.9659258262890680,-10.21000000000000,10.21000000000000,FALSE,348.84,346.02000000000000
16430,16430.0,2024-11-15 14:00:00,USA,USA,US,319.74,384.02,44.88,25.57,FALSE,14.0,4.0,11.0,FALSE,341.29,FALSE,-0.5000000000000000,-0.8660254037844390,-21.55000000000000,21.55000000000000,FALSE,332.37,337.51000000000000
16431,16431.0,2024-11-15 15:00:00,USA,USA,US,308.53,371.85,46.89,27.79,FALSE,15.0,4.0,11.0,FALSE,319.74,FALSE,-0.7071067811865470,-0.7071067811865480,-11.210000000000000,11.210000000000000,FALSE,321.46,323.1866666666670
16432,16432.0,2024-11-15 16:00:00,USA,USA,US,300.92,363.26,48.19,29.07,FALSE,16.0,4.0,11.0,FALSE,308.53,FALSE,-0.8660254037844380,-0.5000000000000000,-7.609999999999960,7.609999999999960,TRUE,317.59,309.7300000000000
16433,16433.0,2024-11-15 17:00:00,USA,USA,US,296.88,359.02,48.6,29.47,FALSE,17.0,4.0,11.0,FALSE,300.92,FALSE,-0.9659258262890680,-0.25881904510252100,-4.0400000000000200,4.0400000000000200,TRUE,315.03,302.11
16434,16434.0,2024-11-15 18:00:00,USA,USA,US,294.92,357.04,48.71,29.58,FALSE,18.0,4.0,11.0,FALSE,296.88,FALSE,-1.0,-1.83697019872103E-16,-1.9599999999999800,1.9599999999999800,TRUE,313.83,297.57333333333300
16435,16435.0,2024-11-15 19:00:00,USA,USA,US,290.74,352.67,49.08,29.96,FALSE,19.0,4.0,11.0,FALSE,294.92,FALSE,-0.9659258262890680,0.2588190451025200,-4.180000000000010,4.180000000000010,TRUE,315.73,294.18000000000000
16436,16436.0,2024-11-15 20:00:00,USA,USA,US,287.02,348.85,49.32,30.15,FALSE,20.0,4.0,11.0,FALSE,290.74,FALSE,-0.8660254037844390,0.5000000000000000,-3.7200000000000300,3.7200000000000300,TRUE,319.53,290.8933333333330
16437,16437.0,2024-11-15 21:00:00,USA,USA,US,290.94,353.87,48.18,29.04,FALSE,21.0,4.0,11.0,FALSE,287.02,FALSE,-0.7071067811865480,0.7071067811865470,3.920000000000020,3.920000000000020,TRUE,321.18,289.56666666666700
16438,16438.0,2024-11-15 22:00:00,USA,USA,US,304.31,369.03,45.76,26.83,FALSE,22.0,4.0,11.0,FALSE,290.94,FALSE,-0.5000000000000000,0.8660254037844380,13.370000000000000,13.370000000000000,FALSE,337.64,294.09
16439,16439.0,2024-11-15 23:00:00,USA,USA,US,316.69,382.43,43.83,24.79,FALSE,23.0,4.0,11.0,FALSE,304.31,FALSE,-0.25881904510252200,0.9659258262890680,12.380000000000000,12.380000000000000,FALSE,357.46,303.98
16453,16453.0,2024-11-16 13:00:00,USA,USA,US,277.48,336.89,50.78,29.07,FALSE,13.0,5.0,11.0,TRUE,316.69,FALSE,-0.2588190451025210,-0.9659258262890680,-39.21000000000000,39.21000000000000,FALSE,359.79,299.4933333333330
16454,16454.0,2024-11-16 14:00:00,USA,USA,US,267.01,324.56,52.92,31.7,FALSE,14.0,5.0,11.0,TRUE,277.48,FALSE,-0.5000000000000000,-0.8660254037844390,-10.470000000000000,10.470000000000000,FALSE,352.22,287.06
16455,16455.0,2024-11-16 15:00:00,USA,USA,US,253.24,309.27,55.32,34.48,FALSE,15.0,5.0,11.0,TRUE,267.01,FALSE,-0.7071067811865470,-0.7071067811865480,-13.770000000000000,13.770000000000000,FALSE,346.02,265.91
16456,16456.0,2024-11-16 16:00:00,USA,USA,US,242.98,297.75,57.07,36.72,FALSE,16.0,5.0,11.0,TRUE,253.24,FALSE,-0.8660254037844380,-0.5000000000000000,-10.26000000000000,10.26000000000000,FALSE,342.58,254.41000000000000
16457,16457.0,2024-11-16 17:00:00,USA,USA,US,240.96,295.85,57.14,36.79,FALSE,17.0,5.0,11.0,TRUE,242.98,FALSE,-0.9659258262890680,-0.25881904510252100,-2.019999999999980,2.019999999999980,TRUE,340.1,245.7266666666670
16459,16459.0,2024-11-16 19:00:00,USA,USA,US,242.01,297.87,56.39,35.69,FALSE,19.0,5.0,11.0,TRUE,240.96,FALSE,-0.9659258262890680,0.2588190451025200,1.049999999999980,1.049999999999980,TRUE,334.18,241.98333333333300
16460,16460.0,2024-11-16 20:00:00,USA,USA,US,247.02,304.24,55.04,34.28,FALSE,20.0,5.0,11.0,TRUE,242.01,FALSE,-0.8660254037844390,0.5000000000000000,5.010000000000020,5.010000000000020,TRUE,329.61,243.33000000000000
16461,16461.0,2024-11-16 21:00:00,USA,USA,US,262.97,322.91,51.98,31.36,FALSE,21.0,5.0,11.0,TRUE,247.02,FALSE,-0.7071067811865480,0.7071067811865470,15.950000000000000,15.950000000000000,FALSE,327.37,250.66666666666700
16462,16462.0,2024-11-16 22:00:00,USA,USA,US,279.76,341.85,49.1,28.82,FALSE,22.0,5.0,11.0,TRUE,262.97,FALSE,-0.5000000000000000,0.8660254037844380,16.790000000000000,16.790000000000000,FALSE,329.19,263.25000000000000
16463,16463.0,2024-11-16 23:00:00,USA,USA,US,293.49,357.31,46.74,26.6,FALSE,23.0,5.0,11.0,TRUE,279.76,FALSE,-0.25881904510252200,0.9659258262890680,13.730000000000000,13.730000000000000,FALSE,332.44,278.74000000000000
16464,16464.0,2024-11-17 00:00:00,USA,USA,US,299.26,362.41,46.15,26.26,FALSE,0.0,6.0,11.0,TRUE,293.49,FALSE,0.0,1.0,5.769999999999980,5.769999999999980,TRUE,338.36,290.83666666666700
16465,16465.0,2024-11-17 01:00:00,USA,USA,US,294.27,356.21,47.01,26.93,FALSE,1.0,6.0,11.0,TRUE,299.26,FALSE,0.25881904510252100,0.9659258262890680,-4.990000000000010,4.990000000000010,TRUE,345.27,295.6733333333330
16466,16466.0,2024-11-17 02:00:00,USA,USA,US,291.16,353.05,47.33,26.83,FALSE,2.0,6.0,11.0,TRUE,294.27,FALSE,0.50000000000000000,0.8660254037844390,-3.109999999999960,3.109999999999960,TRUE,351.5,294.8966666666670
16467,16467.0,2024-11-17 03:00:00,USA,USA,US,290.58,352.56,47.41,26.38,FALSE,3.0,6.0,11.0,TRUE,291.16,FALSE,0.7071067811865480,0.7071067811865480,-0.5800000000000410,0.5800000000000410,TRUE,341.29,292.0033333333330
16468,16468.0,2024-11-17 04:00:00,USA,USA,US,288.85,350.9,47.64,25.98,FALSE,4.0,6.0,11.0,TRUE,290.58,FALSE,0.8660254037844390,0.5000000000000000,-1.7299999999999600,1.7299999999999600,TRUE,319.74,290.1966666666670
16469,16469.0,2024-11-17 05:00:00,USA,USA,US,285.48,346.85,48.33,25.99,FALSE,5.0,6.0,11.0,TRUE,288.85,FALSE,0.9659258262890680,0.25881904510252100,-3.3700000000000000,3.3700000000000000,TRUE,308.53,288.30333333333300
16470,16470.0,2024-11-17 06:00:00,USA,USA,US,283.89,345.78,48.41,25.5,FALSE,6.0,6.0,11.0,TRUE,285.48,FALSE,1.0,6.12323399573677E-17,-1.5900000000000300,1.5900000000000300,TRUE,300.92,286.07333333333300
16471,16471.0,2024-11-17 07:00:00,USA,USA,US,282.38,344.47,48.53,25.18,FALSE,7.0,6.0,11.0,TRUE,283.89,FALSE,0.9659258262890680,-0.25881904510252100,-1.509999999999990,1.509999999999990,TRUE,296.88,283.91666666666700
16472,16472.0,2024-11-17 08:00:00,USA,USA,US,283.22,345.83,48.11,24.5,FALSE,8.0,6.0,11.0,TRUE,282.38,FALSE,0.8660254037844390,-0.50000000000000000,0.8400000000000320,0.8400000000000320,TRUE,294.92,283.1633333333330
16473,16473.0,2024-11-17 09:00:00,USA,USA,US,285.7,349.1,47.5,23.61,FALSE,9.0,6.0,11.0,TRUE,283.22,FALSE,0.7071067811865480,-0.7071067811865480,2.4799999999999600,2.4799999999999600,TRUE,290.74,283.7666666666670
16474,16474.0,2024-11-17 10:00:00,USA,USA,US,293.76,358.63,45.98,22.23,FALSE,10.0,6.0,11.0,TRUE,285.7,FALSE,0.50000000000000000,-0.8660254037844390,8.060000000000000,8.060000000000000,TRUE,287.02,287.56000000000000
16475,16475.0,2024-11-17 11:00:00,USA,USA,US,306.68,373.09,44.07,20.75,FALSE,11.0,6.0,11.0,TRUE,293.76,FALSE,0.258819045102521,-0.9659258262890680,12.920000000000000,12.920000000000000,FALSE,290.94,295.38000000000000
16476,16476.0,2024-11-17 12:00:00,USA,USA,US,313.38,380.13,43.34,20.51,FALSE,12.0,6.0,11.0,TRUE,306.68,FALSE,1.22464679914735E-16,-1.0,6.699999999999990,6.699999999999990,TRUE,304.31,304.60666666666700
16477,16477.0,2024-11-17 13:00:00,USA,USA,US,310.06,375.59,44.53,22.25,FALSE,13.0,6.0,11.0,TRUE,313.38,FALSE,-0.2588190451025210,-0.9659258262890680,-3.319999999999990,3.319999999999990,TRUE,316.69,310.04
16478,16478.0,2024-11-17 14:00:00,USA,USA,US,303.87,368.13,45.96,24.1,FALSE,14.0,6.0,11.0,TRUE,310.06,FALSE,-0.5000000000000000,-0.8660254037844390,-6.190000000000000,6.190000000000000,TRUE,277.48,309.1033333333330
16479,16479.0,2024-11-17 15:00:00,USA,USA,US,295.24,358.66,47.45,25.84,FALSE,15.0,6.0,11.0,TRUE,303.87,FALSE,-0.7071067811865470,-0.7071067811865480,-8.630000000000000,8.630000000000000,TRUE,267.01,303.05666666666700
16480,16480.0,2024-11-17 16:00:00,USA,USA,US,288.52,350.63,48.87,27.63,FALSE,16.0,6.0,11.0,TRUE,295.24,FALSE,-0.8660254037844380,-0.5000000000000000,-6.720000000000030,6.720000000000030,TRUE,253.24,295.8766666666670
16481,16481.0,2024-11-17 17:00:00,USA,USA,US,291.12,353.69,48.34,27.24,FALSE,17.0,6.0,11.0,TRUE,288.52,FALSE,-0.9659258262890680,-0.25881904510252100,2.6000000000000200,2.6000000000000200,TRUE,242.98,291.6266666666670
16482,16482.0,2024-11-17 18:00:00,USA,USA,US,296.43,359.99,47.23,26.28,FALSE,18.0,6.0,11.0,TRUE,291.12,FALSE,-1.0,-1.83697019872103E-16,5.310000000000000,5.310000000000000,TRUE,240.96,292.02333333333300
16483,16483.0,2024-11-17 19:00:00,USA,USA,US,300.72,365.47,46.07,25.2,FALSE,19.0,6.0,11.0,TRUE,296.43,FALSE,-0.9659258262890680,0.2588190451025200,4.2900000000000200,4.2900000000000200,TRUE,242.01,296.0900000000000
