,Unnamed: 0.1,Unnamed: 0,Datetime,Country,Zone name,Zone id,carbon_intensity,Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data estimated,hour,day_of_week,month,is_weekend,carbon_1hr_ago,is_summer,hour_sin,hour_cos,carbon_trend,trend_magnitude,is_stable,carbon_24hr_ago,carbon_avg_3hr
126,126,126.0,2023-01-06 06:00:00,USA,USA,US,328.17,388.99,45.7,22.7,False,6.0,4.0,1.0,False,332.04,False,1.0,6.12323399573677e-17,-3.87,3.87,True,320.56,332.64
127,127,127.0,2023-01-06 07:00:00,USA,USA,US,330.09,391.14,45.42,22.05,False,7.0,4.0,1.0,False,328.17,False,0.965925826289068,-0.258819045102521,1.91999999999996,1.91999999999996,True,321.99,330.1
128,128,128.0,2023-01-06 08:00:00,USA,USA,US,332.35,393.98,44.93,21.4,False,8.0,4.0,1.0,False,330.09,False,0.866025403784439,-0.5,2.26000000000005,2.26000000000005,True,323.74,330.203333333333
129,129,129.0,2023-01-06 09:00:00,USA,USA,US,334.26,396.42,44.49,21.07,False,9.0,4.0,1.0,False,332.35,False,0.707106781186548,-0.707106781186548,1.90999999999997,1.90999999999997,True,328.01,332.233333333333
130,130,130.0,2023-01-06 10:00:00,USA,USA,US,335.89,399.01,43.88,21.16,False,10.0,4.0,1.0,False,334.26,False,0.5,-0.866025403784439,1.63,1.63,True,335.92,334.166666666667
131,131,131.0,2023-01-06 11:00:00,USA,USA,US,340.43,405.53,42.35,20.91,False,11.0,4.0,1.0,False,335.89,False,0.258819045102521,-0.965925826289068,4.54000000000002,4.54000000000002,True,342.84,336.86
132,132,132.0,2023-01-06 12:00:00,USA,USA,US,345.65,412.14,41.22,21.15,False,12.0,4.0,1.0,False,340.43,False,1.22464679914735e-16,-1.0,5.21999999999997,5.21999999999997,True,347.82,340.656666666667
133,133,133.0,2023-01-06 13:00:00,USA,USA,US,345.54,411.96,41.37,21.94,False,13.0,4.0,1.0,False,345.65,False,-0.258819045102521,-0.965925826289068,-0.109999999999957,0.109999999999957,True,349.79,343.873333333333
134,134,134.0,2023-01-06 14:00:00,USA,USA,US,340.87,406.21,42.61,23.23,False,14.0,4.0,1.0,False,345.54,False,-0.5,-0.866025403784439,-4.67000000000002,4.67000000000002,True,344.11,344.02
135,135,135.0,2023-01-06 15:00:00,USA,USA,US,337.5,402.39,43.29,23.8,False,15.0,4.0,1.0,False,340.87,False,-0.707106781186547,-0.707106781186548,-3.37,3.37,True,340.59,341.303333333333
136,136,136.0,2023-01-06 16:00:00,USA,USA,US,332.46,396.95,43.98,24.32,False,16.0,4.0,1.0,False,337.5,False,-0.866025403784438,-0.5,-5.04000000000002,5.04000000000002,True,344.55,336.943333333333
137,137,137.0,2023-01-06 17:00:00,USA,USA,US,329.99,393.74,44.66,24.8,False,17.0,4.0,1.0,False,332.46,False,-0.965925826289068,-0.258819045102521,-2.46999999999997,2.46999999999997,True,344.66,333.316666666667
138,138,138.0,2023-01-06 18:00:00,USA,USA,US,327.97,391.29,45.02,24.8,False,18.0,4.0,1.0,False,329.99,False,-1.0,-1.83697019872103e-16,-2.01999999999998,2.01999999999998,True,343.67,330.14
139,139,139.0,2023-01-06 19:00:00,USA,USA,US,329.2,392.55,44.81,24.36,False,19.0,4.0,1.0,False,327.97,False,-0.965925826289068,0.25881904510252,1.22999999999996,1.22999999999996,True,343.6,329.053333333333
140,140,140.0,2023-01-06 20:00:00,USA,USA,US,329.21,392.72,44.67,23.94,False,20.0,4.0,1.0,False,329.2,False,-0.866025403784439,0.5,0.0099999999999909,0.0099999999999909,True,345.92,328.793333333333
141,141,141.0,2023-01-06 21:00:00,USA,USA,US,333.16,397.75,43.66,22.92,False,21.0,4.0,1.0,False,329.21,False,-0.707106781186548,0.707106781186547,3.9500000000000495,3.9500000000000495,True,349.22,330.523333333333
142,142,142.0,2023-01-06 22:00:00,USA,USA,US,338.92,404.81,42.34,22.03,False,22.0,4.0,1.0,False,333.16,False,-0.5,0.866025403784438,5.75999999999999,5.75999999999999,True,355.44,333.763333333333
143,143,143.0,2023-01-06 23:00:00,USA,USA,US,349.85,417.38,40.31,20.3,False,23.0,4.0,1.0,False,338.92,False,-0.258819045102522,0.965925826289068,10.93,10.93,False,359.58,340.643333333333
144,144,144.0,2023-01-07 00:00:00,USA,USA,US,353.88,421.51,39.8,20.03,False,0.0,5.0,1.0,True,349.85,False,0.0,1.0,4.02999999999997,4.02999999999997,True,356.65,347.55
145,145,145.0,2023-01-07 01:00:00,USA,USA,US,351.41,418.5,40.32,20.43,False,1.0,5.0,1.0,True,353.88,False,0.258819045102521,0.965925826289068,-2.46999999999997,2.46999999999997,True,351.4,351.713333333333
146,146,146.0,2023-01-07 02:00:00,USA,USA,US,348.9,415.32,40.95,20.72,False,2.0,5.0,1.0,True,351.41,False,0.5,0.866025403784439,-2.51000000000005,2.51000000000005,True,348.03,351.396666666667
147,147,147.0,2023-01-07 03:00:00,USA,USA,US,348.23,413.88,41.46,20.7,False,3.0,5.0,1.0,True,348.9,False,0.707106781186548,0.707106781186548,-0.669999999999959,0.669999999999959,True,341.62,349.513333333333
148,148,148.0,2023-01-07 04:00:00,USA,USA,US,348.31,413.55,41.71,20.4,False,4.0,5.0,1.0,True,348.23,False,0.866025403784439,0.5,0.0799999999999841,0.0799999999999841,True,337.71,348.48
149,149,149.0,2023-01-07 05:00:00,USA,USA,US,346.02,410.81,42.22,20.26,False,5.0,5.0,1.0,True,348.31,False,0.965925826289068,0.258819045102521,-2.29000000000002,2.29000000000002,True,332.04,347.52
150,150,150.0,2023-01-07 06:00:00,USA,USA,US,345.96,410.97,42.05,19.52,False,6.0,5.0,1.0,True,346.02,False,1.0,6.12323399573677e-17,-0.0600000000000023,0.0600000000000023,True,328.17,346.763333333333
151,151,151.0,2023-01-07 07:00:00,USA,USA,US,345.16,409.93,42.24,19.29,False,7.0,5.0,1.0,True,345.96,False,0.965925826289068,-0.258819045102521,-0.799999999999955,0.799999999999955,True,330.09,345.713333333333
152,152,152.0,2023-01-07 08:00:00,USA,USA,US,342.6,407.13,42.59,19.39,False,8.0,5.0,1.0,True,345.16,False,0.866025403784439,-0.5,-2.56,2.56,True,332.35,344.573333333333
153,153,153.0,2023-01-07 09:00:00,USA,USA,US,343.03,407.9,42.3,19.09,False,9.0,5.0,1.0,True,342.6,False,0.707106781186548,-0.707106781186548,0.42999999999995,0.42999999999995,True,334.26,343.596666666667
154,154,154.0,2023-01-07 10:00:00,USA,USA,US,346.42,411.73,41.72,18.81,False,10.0,5.0,1.0,True,343.03,False,0.5,-0.866025403784439,3.39000000000004,3.39000000000004,True,335.89,344.016666666667
155,155,155.0,2023-01-07 11:00:00,USA,USA,US,347.69,413.44,41.42,18.95,False,11.0,5.0,1.0,True,346.42,False,0.258819045102521,-0.965925826289068,1.26999999999998,1.26999999999998,True,340.43,345.713333333333
156,156,156.0,2023-01-07 12:00:00,USA,USA,US,347.81,413.99,41.18,19.44,False,12.0,5.0,1.0,True,347.69,False,1.22464679914735e-16,-1.0,0.120000000000005,0.120000000000005,True,345.65,347.306666666667
157,157,157.0,2023-01-07 13:00:00,USA,USA,US,349.16,415.47,41.09,20.01,False,13.0,5.0,1.0,True,347.81,False,-0.258819045102521,-0.965925826289068,1.35000000000002,1.35000000000002,True,345.54,348.22
158,158,158.0,2023-01-07 14:00:00,USA,USA,US,347.04,412.94,41.65,20.88,False,14.0,5.0,1.0,True,349.16,False,-0.5,-0.866025403784439,-2.12,2.12,True,340.87,348.003333333333
159,159,159.0,2023-01-07 15:00:00,USA,USA,US,344.28,409.56,42.32,21.53,False,15.0,5.0,1.0,True,347.04,False,-0.707106781186547,-0.707106781186548,-2.76000000000005,2.76000000000005,True,337.5,346.826666666667
160,160,160.0,2023-01-07 16:00:00,USA,USA,US,343.05,407.94,42.71,21.81,False,16.0,5.0,1.0,True,344.28,False,-0.866025403784438,-0.5,-1.22999999999996,1.22999999999996,True,332.46,344.79
161,161,161.0,2023-01-07 17:00:00,USA,USA,US,343.65,408.6,42.64,21.56,False,17.0,5.0,1.0,True,343.05,False,-0.965925826289068,-0.258819045102521,0.599999999999966,0.599999999999966,True,329.99,343.66
162,162,162.0,2023-01-07 18:00:00,USA,USA,US,345.17,410.43,42.33,20.98,False,18.0,5.0,1.0,True,343.65,False,-1.0,-1.83697019872103e-16,1.52000000000004,1.52000000000004,True,327.97,343.956666666667
163,163,163.0,2023-01-07 19:00:00,USA,USA,US,346.33,412.0,41.91,20.39,False,19.0,5.0,1.0,True,345.17,False,-0.965925826289068,0.25881904510252,1.15999999999997,1.15999999999997,True,329.2,345.05
164,164,164.0,2023-01-07 20:00:00,USA,USA,US,348.3,414.49,41.37,19.71,False,20.0,5.0,1.0,True,346.33,False,-0.866025403784439,0.5,1.97000000000003,1.97000000000003,True,329.21,346.6
165,165,165.0,2023-01-07 21:00:00,USA,USA,US,354.73,422.24,39.94,18.33,False,21.0,5.0,1.0,True,348.3,False,-0.707106781186548,0.707106781186547,6.43000000000001,6.43000000000001,True,333.16,349.786666666667
166,166,166.0,2023-01-07 22:00:00,USA,USA,US,364.41,433.74,38.05,16.99,False,22.0,5.0,1.0,True,354.73,False,-0.5,0.866025403784438,9.68000000000001,9.68000000000001,True,338.92,355.813333333333
167,216,216.0,2023-01-10 00:00:00,USA,USA,US,359.69,428.34,38.74,19.29,False,0.0,1.0,1.0,False,364.41,False,0.0,1.0,-4.72000000000003,4.72000000000003,True,349.85,359.61
168,217,217.0,2023-01-10 01:00:00,USA,USA,US,353.28,420.88,39.85,20.35,False,1.0,1.0,1.0,False,359.69,False,0.258819045102521,0.965925826289068,-6.41000000000003,6.41000000000003,True,353.88,359.126666666667
169,218,218.0,2023-01-10 02:00:00,USA,USA,US,348.34,415.01,40.77,20.88,False,2.0,1.0,1.0,False,353.28,False,0.5,0.866025403784439,-4.94,4.94,True,351.41,353.77
170,219,219.0,2023-01-10 03:00:00,USA,USA,US,340.5,405.53,42.45,21.77,False,3.0,1.0,1.0,False,348.34,False,0.707106781186548,0.707106781186548,-7.83999999999998,7.83999999999998,True,348.9,347.373333333333
171,220,220.0,2023-01-10 04:00:00,USA,USA,US,332.96,396.61,43.9,22.43,False,4.0,1.0,1.0,False,340.5,False,0.866025403784439,0.5,-7.54000000000002,7.54000000000002,True,348.23,340.6
172,221,221.0,2023-01-10 05:00:00,USA,USA,US,329.4,392.12,44.8,22.74,False,5.0,1.0,1.0,False,332.96,False,0.965925826289068,0.258819045102521,-3.56,3.56,True,348.31,334.286666666667
173,222,222.0,2023-01-10 06:00:00,USA,USA,US,332.67,394.86,44.94,22.37,False,6.0,1.0,1.0,False,329.4,False,1.0,6.12323399573677e-17,3.27000000000004,3.27000000000004,True,346.02,331.676666666667
174,223,223.0,2023-01-10 07:00:00,USA,USA,US,335.46,397.3,45.05,22.14,False,7.0,1.0,1.0,False,332.67,False,0.965925826289068,-0.258819045102521,2.78999999999996,2.78999999999996,True,345.96,332.51
175,224,224.0,2023-01-10 08:00:00,USA,USA,US,339.89,401.98,44.5,21.5,False,8.0,1.0,1.0,False,335.46,False,0.866025403784439,-0.5,4.43000000000001,4.43000000000001,True,345.16,336.006666666667
176,225,225.0,2023-01-10 09:00:00,USA,USA,US,339.93,402.27,44.29,21.42,False,9.0,1.0,1.0,False,339.89,False,0.707106781186548,-0.707106781186548,0.0400000000000205,0.0400000000000205,True,342.6,338.426666666667
177,226,226.0,2023-01-10 10:00:00,USA,USA,US,341.96,405.43,43.41,21.29,False,10.0,1.0,1.0,False,339.93,False,0.5,-0.866025403784439,2.02999999999997,2.02999999999997,True,343.03,340.593333333333
178,227,227.0,2023-01-10 11:00:00,USA,USA,US,347.64,412.76,42.03,21.2,False,11.0,1.0,1.0,False,341.96,False,0.258819045102521,-0.965925826289068,5.68000000000001,5.68000000000001,True,346.42,343.176666666667
179,228,228.0,2023-01-10 12:00:00,USA,USA,US,352.44,418.8,40.95,21.35,False,12.0,1.0,1.0,False,347.64,False,1.22464679914735e-16,-1.0,4.80000000000001,4.80000000000001,True,347.69,347.346666666667
180,229,229.0,2023-01-10 13:00:00,USA,USA,US,356.81,423.51,40.46,21.31,False,13.0,1.0,1.0,False,352.44,False,-0.258819045102521,-0.965925826289068,4.37,4.37,True,347.81,352.296666666667
181,230,230.0,2023-01-10 14:00:00,USA,USA,US,353.79,419.5,41.41,22.23,False,14.0,1.0,1.0,False,356.81,False,-0.5,-0.866025403784439,-3.01999999999998,3.01999999999998,True,349.16,354.346666666667
182,231,231.0,2023-01-10 15:00:00,USA,USA,US,351.3,416.2,42.23,22.67,False,15.0,1.0,1.0,False,353.79,False,-0.707106781186547,-0.707106781186548,-2.49000000000001,2.49000000000001,True,347.04,353.966666666667
183,232,232.0,2023-01-10 16:00:00,USA,USA,US,352.64,416.98,42.48,22.56,False,16.0,1.0,1.0,False,351.3,False,-0.866025403784438,-0.5,1.33999999999998,1.33999999999998,True,344.28,352.576666666667
184,233,233.0,2023-01-10 17:00:00,USA,USA,US,349.78,413.34,43.23,23.02,False,17.0,1.0,1.0,False,352.64,False,-0.965925826289068,-0.258819045102521,-2.86000000000001,2.86000000000001,True,343.05,351.24
185,234,234.0,2023-01-10 18:00:00,USA,USA,US,346.82,409.76,43.84,23.34,False,18.0,1.0,1.0,False,349.78,False,-1.0,-1.83697019872103e-16,-2.95999999999998,2.95999999999998,True,343.65,349.746666666667
186,235,235.0,2023-01-10 19:00:00,USA,USA,US,345.69,408.29,44.09,23.42,False,19.0,1.0,1.0,False,346.82,False,-0.965925826289068,0.25881904510252,-1.13,1.13,True,345.17,347.43
187,236,236.0,2023-01-10 20:00:00,USA,USA,US,346.61,409.79,43.57,22.9,False,20.0,1.0,1.0,False,345.69,False,-0.866025403784439,0.5,0.920000000000016,0.920000000000016,True,346.33,346.373333333333
188,237,237.0,2023-01-10 21:00:00,USA,USA,US,353.76,418.26,42.16,21.52,False,21.0,1.0,1.0,False,346.61,False,-0.707106781186548,0.707106781186547,7.14999999999998,7.14999999999998,True,348.3,348.686666666667
189,238,238.0,2023-01-10 22:00:00,USA,USA,US,360.26,426.37,40.6,20.51,False,22.0,1.0,1.0,False,353.76,False,-0.5,0.866025403784438,6.5,6.5,True,354.73,353.543333333333
190,239,239.0,2023-01-10 23:00:00,USA,USA,US,370.26,437.51,39.0,19.07,False,23.0,1.0,1.0,False,360.26,False,-0.258819045102522,0.965925826289068,10.0,10.0,False,364.41,361.426666666667
191,240,240.0,2023-01-11 00:00:00,USA,USA,US,367.18,434.74,39.11,19.22,False,0.0,2.0,1.0,False,370.26,False,0.0,1.0,-3.07999999999998,3.07999999999998,True,359.69,365.9
192,241,241.0,2023-01-11 01:00:00,USA,USA,US,363.58,429.76,40.08,20.2,False,1.0,2.0,1.0,False,367.18,False,0.258819045102521,0.965925826289068,-3.60000000000002,3.60000000000002,True,353.28,367.00666666666706
193,242,242.0,2023-01-11 02:00:00,USA,USA,US,361.51,426.81,40.85,20.56,False,2.0,2.0,1.0,False,363.58,False,0.5,0.866025403784439,-2.06999999999999,2.06999999999999,True,348.34,364.09
194,243,243.0,2023-01-11 03:00:00,USA,USA,US,360.32,424.75,41.44,20.38,False,3.0,2.0,1.0,False,361.51,False,0.707106781186548,0.707106781186548,-1.19,1.19,True,340.5,361.803333333333
195,244,244.0,2023-01-11 04:00:00,USA,USA,US,357.59,421.26,42.09,20.26,False,4.0,2.0,1.0,False,360.32,False,0.866025403784439,0.5,-2.73000000000002,2.73000000000002,True,332.96,359.806666666667
196,245,245.0,2023-01-11 05:00:00,USA,USA,US,353.89,416.71,42.86,20.25,False,5.0,2.0,1.0,False,357.59,False,0.965925826289068,0.258819045102521,-3.6999999999999904,3.6999999999999904,True,329.4,357.266666666667
197,246,246.0,2023-01-11 06:00:00,USA,USA,US,351.49,414.01,43.24,20.0,False,6.0,2.0,1.0,False,353.89,False,1.0,6.12323399573677e-17,-2.39999999999998,2.39999999999998,True,332.67,354.323333333333
198,247,247.0,2023-01-11 07:00:00,USA,USA,US,351.73,414.37,43.17,19.65,False,7.0,2.0,1.0,False,351.49,False,0.965925826289068,-0.258819045102521,0.240000000000009,0.240000000000009,True,335.46,352.37
199,248,248.0,2023-01-11 08:00:00,USA,USA,US,350.46,413.18,43.24,19.62,False,8.0,2.0,1.0,False,351.73,False,0.866025403784439,-0.5,-1.27000000000004,1.27000000000004,True,339.89,351.226666666667
200,249,249.0,2023-01-11 09:00:00,USA,USA,US,351.82,414.82,42.99,19.44,False,9.0,2.0,1.0,False,350.46,False,0.707106781186548,-0.707106781186548,1.36000000000001,1.36000000000001,True,339.93,351.336666666667
201,250,250.0,2023-01-11 10:00:00,USA,USA,US,351.74,415.15,42.72,19.85,False,10.0,2.0,1.0,False,351.82,False,0.5,-0.866025403784439,-0.0799999999999841,0.0799999999999841,True,341.96,351.34
202,251,251.0,2023-01-11 11:00:00,USA,USA,US,352.9,417.68,41.77,20.12,False,11.0,2.0,1.0,False,351.74,False,0.258819045102521,-0.965925826289068,1.15999999999997,1.15999999999997,True,347.64,352.153333333333
203,252,252.0,2023-01-11 12:00:00,USA,USA,US,352.36,417.83,41.42,20.91,False,12.0,2.0,1.0,False,352.9,False,1.22464679914735e-16,-1.0,-0.539999999999964,0.539999999999964,True,352.44,352.333333333333
204,253,253.0,2023-01-11 13:00:00,USA,USA,US,355.81,421.19,41.26,21.21,False,13.0,2.0,1.0,False,352.36,False,-0.258819045102521,-0.965925826289068,3.44999999999999,3.44999999999999,True,356.81,353.69
205,254,254.0,2023-01-11 14:00:00,USA,USA,US,349.18,413.17,42.75,22.69,False,14.0,2.0,1.0,False,355.81,False,-0.5,-0.866025403784439,-6.63,6.63,True,353.79,352.45
206,255,255.0,2023-01-11 15:00:00,USA,USA,US,342.23,405.53,43.85,23.59,False,15.0,2.0,1.0,False,349.18,False,-0.707106781186547,-0.707106781186548,-6.94999999999999,6.94999999999999,True,351.3,349.073333333333
207,256,256.0,2023-01-11 16:00:00,USA,USA,US,339.8,402.93,44.21,23.71,False,16.0,2.0,1.0,False,342.23,False,-0.866025403784438,-0.5,-2.43000000000001,2.43000000000001,True,352.64,343.736666666667
208,257,257.0,2023-01-11 17:00:00,USA,USA,US,336.24,398.58,45.06,24.37,False,17.0,2.0,1.0,False,339.8,False,-0.965925826289068,-0.258819045102521,-3.56,3.56,True,349.78,339.423333333333
209,258,258.0,2023-01-11 18:00:00,USA,USA,US,332.18,393.93,45.75,24.94,False,18.0,2.0,1.0,False,336.24,False,-1.0,-1.83697019872103e-16,-4.06,4.06,True,346.82,336.073333333333
210,259,259.0,2023-01-11 19:00:00,USA,USA,US,329.95,391.59,45.86,25.01,False,19.0,2.0,1.0,False,332.18,False,-0.965925826289068,0.25881904510252,-2.23000000000002,2.23000000000002,True,345.69,332.79
211,260,260.0,2023-01-11 20:00:00,USA,USA,US,326.73,388.48,45.9,24.95,False,20.0,2.0,1.0,False,329.95,False,-0.866025403784439,0.5,-3.21999999999997,3.21999999999997,True,346.61,329.62
212,261,261.0,2023-01-11 21:00:00,USA,USA,US,326.86,389.28,45.39,24.56,False,21.0,2.0,1.0,False,326.73,False,-0.707106781186548,0.707106781186547,0.129999999999995,0.129999999999995,True,353.76,327.846666666667
213,262,262.0,2023-01-11 22:00:00,USA,USA,US,327.74,390.76,44.89,24.58,False,22.0,2.0,1.0,False,326.86,False,-0.5,0.866025403784438,0.879999999999996,0.879999999999996,True,360.26,327.11
214,263,263.0,2023-01-11 23:00:00,USA,USA,US,331.6,395.03,44.22,24.16,False,23.0,2.0,1.0,False,327.74,False,-0.258819045102522,0.965925826289068,3.8600000000000096,3.8600000000000096,True,370.26,328.733333333333
215,264,264.0,2023-01-12 00:00:00,USA,USA,US,331.91,394.99,44.26,24.35,False,0.0,3.0,1.0,False,331.6,False,0.0,1.0,0.310000000000002,0.310000000000002,True,367.18,330.416666666667
216,265,265.0,2023-01-12 01:00:00,USA,USA,US,328.38,390.75,44.91,24.79,False,1.0,3.0,1.0,False,331.91,False,0.258819045102521,0.965925826289068,-3.53000000000003,3.53000000000003,True,363.58,330.63
217,266,266.0,2023-01-12 02:00:00,USA,USA,US,327.18,389.03,45.32,24.74,False,2.0,3.0,1.0,False,328.38,False,0.5,0.866025403784439,-1.19999999999999,1.19999999999999,True,361.51,329.156666666667
218,267,267.0,2023-01-12 03:00:00,USA,USA,US,326.58,387.73,45.82,24.42,False,3.0,3.0,1.0,False,327.18,False,0.707106781186548,0.707106781186548,-0.600000000000023,0.600000000000023,True,360.32,327.38
219,268,268.0,2023-01-12 04:00:00,USA,USA,US,318.43,377.85,47.51,25.16,False,4.0,3.0,1.0,False,326.58,False,0.866025403784439,0.5,-8.14999999999998,8.14999999999998,True,357.59,324.063333333333
220,269,269.0,2023-01-12 05:00:00,USA,USA,US,313.31,371.81,48.46,25.19,False,5.0,3.0,1.0,False,318.43,False,0.965925826289068,0.258819045102521,-5.12,5.12,True,353.89,319.44
221,270,270.0,2023-01-12 06:00:00,USA,USA,US,311.7,369.76,48.85,24.79,False,6.0,3.0,1.0,False,313.31,False,1.0,6.12323399573677e-17,-1.61000000000001,1.61000000000001,True,351.49,314.48
222,271,271.0,2023-01-12 07:00:00,USA,USA,US,309.93,367.29,49.45,24.87,False,7.0,3.0,1.0,False,311.7,False,0.965925826289068,-0.258819045102521,-1.76999999999998,1.76999999999998,True,351.73,311.646666666667
223,272,272.0,2023-01-12 08:00:00,USA,USA,US,308.45,365.69,49.62,25.01,False,8.0,3.0,1.0,False,309.93,False,0.866025403784439,-0.5,-1.48000000000002,1.48000000000002,True,350.46,310.026666666667
224,273,273.0,2023-01-12 09:00:00,USA,USA,US,306.08,363.21,49.82,25.41,False,9.0,3.0,1.0,False,308.45,False,0.707106781186548,-0.707106781186548,-2.37,2.37,True,351.82,308.153333333333
225,274,274.0,2023-01-12 10:00:00,USA,USA,US,307.86,365.88,49.13,25.17,False,10.0,3.0,1.0,False,306.08,False,0.5,-0.866025403784439,1.78000000000003,1.78000000000003,True,351.74,307.463333333333
226,275,275.0,2023-01-12 11:00:00,USA,USA,US,308.23,367.37,48.44,25.67,False,11.0,3.0,1.0,False,307.86,False,0.258819045102521,-0.965925826289068,0.370000000000005,0.370000000000005,True,352.9,307.39
227,276,276.0,2023-01-12 12:00:00,USA,USA,US,306.79,366.3,48.38,26.93,False,12.0,3.0,1.0,False,308.23,False,1.22464679914735e-16,-1.0,-1.44,1.44,True,352.36,307.626666666667
228,277,277.0,2023-01-12 13:00:00,USA,USA,US,308.96,368.44,48.28,27.56,False,13.0,3.0,1.0,False,306.79,False,-0.258819045102521,-0.965925826289068,2.16999999999996,2.16999999999996,True,355.81,307.993333333333
229,278,278.0,2023-01-12 14:00:00,USA,USA,US,306.16,364.85,49.06,28.79,False,14.0,3.0,1.0,False,308.96,False,-0.5,-0.866025403784439,-2.79999999999995,2.79999999999995,True,349.18,307.303333333333
230,279,279.0,2023-01-12 15:00:00,USA,USA,US,300.51,358.54,50.04,29.95,False,15.0,3.0,1.0,False,306.16,False,-0.707106781186547,-0.707106781186548,-5.65000000000003,5.65000000000003,True,342.23,305.21
231,280,280.0,2023-01-12 16:00:00,USA,USA,US,295.67,353.28,50.81,30.59,False,16.0,3.0,1.0,False,300.51,False,-0.866025403784438,-0.5,-4.83999999999998,4.83999999999998,True,339.8,300.78
